Date,GARCH_Forecast,GARCH_Residual_lag1,GARCH_Residual_lag2,ATM_IV,ATM_IV_lag1,ATM_IV_lag2,ATM_IV_5d_mean,Skew,Skew_lag1,TS_Slope,IV_HV_Spread,OI_Change,OI_Change_lag1,PCR_OI,Volume_Change,PCR_Volume,DTE_nearest,Is_expiry_week,Days_since_last_expiry,HV_10,HV_20,HV_30,Target_Binary,Target_Regression,spot,log_return,GARCH_Error,Realized_Vol_proxy
2025-12-22,0.00463299941045729,0.3892030184796925,-0.03442485263858123,0.09699707913930472,0.09301496402246193,0.09802915701883053,0.09928413740902353,0.021261235529596106,0.02134360220749859,0.0072416953652156835,0.018614989003000043,39670.0,33280.0,0.8307836687835413,-18198740.0,0.9103307692188961,8,0,27.0,0.05945958273240145,0.07838209013630468,0.07409085586824711,0,-0.000665880029705016,59304.0,0.003967119380752274,-0.000665880029705016,0.003967119380752274
2025-12-23,0.004553286178028848,0.5876379191095129,0.3892030184796925,0.08758079715121636,0.09699707913930472,0.09301496402246193,0.09559168277427338,0.01601153543960973,0.021261235529596106,0.016933834203595496,0.009254421206561836,45879.0,39670.0,0.7883182578128349,8224300.0,0.9462190126020074,7,0,28.0,0.059432040932189505,0.07832637594465452,0.07413122069555181,0,-0.004478246265613296,59299.55,-7.503991241555217e-05,-0.004478246265613296,7.503991241555217e-05
2025-12-24,0.004472784749580621,-0.011212970182227455,0.5876379191095129,0.074048370471479,0.08758079715121636,0.09699707913930472,0.08993407356065851,0.07290556787641615,0.01601153543960973,0.02873206813548669,-0.004696636561556014,-4834.0,45879.0,0.7064550084936123,75239265.0,0.8749094917327983,6,0,29.0,0.055262754428284856,0.07874500703303501,0.07408979820199589,0,-0.0025155437914353785,59183.6,-0.0019572409581452427,-0.0025155437914353785,0.0019572409581452427
2025-12-26,0.004417011209834851,-0.29426922244245857,-0.011212970182227455,0.06819992597839508,0.074048370471479,0.08758079715121636,0.08396822735257141,0.09666461433680215,0.07290556787641615,0.035026975906265745,0.0019366531655953534,61892.0,-4834.0,0.6446519379513695,84877525.0,0.9135435569817872,4,1,31.0,0.05292599685943884,0.06626327281279973,0.07457629155938675,0,-0.0015023330117622832,59011.35,-0.002914678198072568,-0.0015023330117622832,0.002914678198072568
2025-12-29,0.004375128572399081,-0.4403304826263598,-0.29426922244245857,0.10162042380320387,0.06819992597839508,0.074048370471479,0.0856893193087198,0.2668836565907188,0.09666461433680215,0.004797025572947547,0.03697012203630812,90763.0,61892.0,0.6869551589239106,248296215.0,0.9156915105929999,1,1,34.0,0.04957009811910129,0.06465030176689575,0.07461917072842035,0,-0.0030355061624802843,58932.35,-0.0013396224099187968,-0.0030355061624802843,0.0013396224099187968
2025-12-30,0.004312237578553363,-0.2037554299418689,-0.4403304826263598,0.10254227346676531,0.10162042380320387,0.06819992597839508,0.08679835817421191,0.021638783530939357,0.2668836565907188,0.016376994111226256,0.035800242021203646,-896318.0,90763.0,1.0121049683974719,-487852695.0,0.9066900437526223,28,0,35.0,0.054542398130557654,0.06674203144556166,0.0751879751998464,0,-0.0002666314185684757,59171.25,0.0040456061599848875,-0.0002666314185684757,0.0040456061599848875
2025-12-31,0.0042704204145312015,0.6184288211403187,-0.2037554299418689,0.09830018787995642,0.10254227346676531,0.10162042380320387,0.08894223631995993,0.027637493245535216,0.021638783530939357,0.012272016361929039,0.026666555438641174,142358.0,-896318.0,1.1241487362291935,37701535.0,0.8708111468702064,27,0,1.0,0.05183544857269496,0.07163363244131525,0.07465826396846871,1,0.0026447950408414467,59581.85,0.006915215455372648,0.0026447950408414467,0.006915215455372648
2026-01-01,0.004331251834427751,1.0500363121162375,0.6184288211403187,0.09625440840258333,0.09830018787995642,0.10254227346676531,0.09338344390618081,0.029991515405952796,0.027637493245535216,0.012464111336801323,0.028894973106820487,43989.0,142358.0,1.1696173686976938,-27802590.0,0.9038806316472607,26,0,2.0,0.04973900325334005,0.06735943529576284,0.07471368404462655,0,-0.0021567803028035896,59711.55,0.0021744715316241617,-0.0021567803028035896,0.0021744715316241617
2026-01-02,0.004240604150750781,0.33384648240758796,1.0500363121162375,0.09629478629225868,0.09625440840258333,0.09830018787995642,0.09900241596895351,0.032559340692260075,0.029991515405952796,0.009693878250935067,0.024562186371800757,91836.0,43989.0,1.2340689008242245,27977790.0,0.841956436114476,25,0,3.0,0.057065763188278176,0.07173259992045793,0.07604251823443195,1,0.003091162971078979,60150.95,0.00733176712182976,0.003091162971078979,0.00733176712182976
2026-01-05,0.004317699857149815,1.1154602021374116,0.33384648240758796,0.0994082834135692,0.09629478629225868,0.09625440840258333,0.09855998789102659,0.021124303848903167,0.032559340692260075,0.01215030529673572,0.03154039128707044,27895.0,91836.0,1.1842272928522835,9253140.0,0.9291448566538045,22,0,6.0,0.060073779392348696,0.06786789212649877,0.07614900564950806,0,-0.00254142139553432,60044.2,-0.0017762784616154952,-0.00254142139553432,0.0017762784616154952
2026-01-06,0.004269276063881861,-0.27177555804984327,1.1154602021374116,0.0999090148944695,0.0994082834135692,0.09629478629225868,0.09803333617656743,0.027487611974464393,0.021124303848903167,0.014754576258786872,0.04152595076836072,50977.0,27895.0,1.185263387911496,-12115050.0,0.9782112904273895,21,0,7.0,0.05865559487879302,0.05838306412610878,0.07176539078944519,0,-0.0030342826561014415,60118.4,0.00123499340778042,-0.0030342826561014415,0.00123499340778042
2026-01-07,0.004200873836290944,0.1904732908422012,-0.27177555804984327,0.09678899246302275,0.0999090148944695,0.0994082834135692,0.0977310970931807,0.016268070346757035,0.027487611974464393,0.017099669130846207,0.0376169358114228,12947.0,50977.0,1.1200298216770566,2511120.0,1.022666287680946,20,0,8.0,0.060920971997162746,0.05917205665159995,0.07214775766526234,0,-0.0020769733382414823,59990.85,-0.002123900498049462,-0.0020769733382414823,0.002123900498049462
2026-01-08,0.004147448015548476,-0.32962377287044936,0.1904732908422012,0.1014351347170322,0.09678899246302275,0.0999090148944695,0.09876724235607047,0.025063914472602797,0.016268070346757035,0.016763996760632505,0.041479397588121296,13941.0,12947.0,0.9645663099744608,21176940.0,1.034635288609671,19,0,9.0,0.06711271792260835,0.0599557371289109,0.07400804864850988,1,0.0009387384033459857,59686.5,-0.005086186418894462,0.0009387384033459857,0.005086186418894462
2026-01-09,0.004196401515529394,-0.7844213344694919,-0.32962377287044936,0.10660239584106726,0.1014351347170322,0.09678899246302275,0.10082876426583218,0.01872975045028133,0.025063914472602797,0.014797277955259008,0.042051655804601934,12845.0,13941.0,0.8491077869046175,4082730.0,1.0811727968075968,18,0,10.0,0.07693067140716366,0.06455074003646533,0.06895323695941376,1,0.0031175226477517786,59251.55,-0.007313924163281173,0.0031175226477517786,0.007313924163281173
2026-01-12,0.004338916044711518,-1.1091383250489928,-0.7844213344694919,0.11345208982379637,0.10660239584106726,0.1014351347170322,0.10363752554787761,-0.0064928764299491265,0.01872975045028133,0.010959199499347178,0.04869770472539403,19915.0,12845.0,0.9092449081695567,13041540.0,0.9765541701760962,15,0,13.0,0.07755218450119669,0.06475438509840234,0.06888225182798105,0,-0.0009868225249740517,59450.5,0.0033520935197374666,-0.0009868225249740517,0.0033520935197374666
2026-01-13,0.004287175024441322,0.5113928560598524,-1.1091383250489928,0.10913847875893715,0.11345208982379637,0.10660239584106726,0.10548341832077116,0.01277791370162118,-0.0064928764299491265,0.012685906695038482,0.044073077734141014,13616.0,19915.0,0.9333892652207239,-12517410.0,0.972340928110104,14,0,14.0,0.07595285252212076,0.06506540102479613,0.06920129569910878,0,-0.0021314024594010746,59578.8,0.0021557725650402475,-0.0021314024594010746,0.0021557725650402475
2026-01-14,0.004220232722272298,0.3314566518098644,0.5113928560598524,0.11021498744087656,0.10913847875893715,0.11345208982379637,0.1081686173163419,0.0019915822496407998,0.01277791370162118,0.01287080108241763,0.0511352462100214,34729.0,13616.0,0.9249686308743783,-3236430.0,0.9334138114681342,13,0,15.0,0.06754112585620518,0.05907974123085516,0.0691234051571699,0,-0.004197573912337181,59580.15,2.2658809935117088e-05,-0.004197573912337181,2.2658809935117088e-05
2026-01-16,0.0041517497428822546,0.003512543489083999,0.3314566518098644,0.11180783777739309,0.11021498744087656,0.10913847875893715,0.11024315792841408,0.03333090884094583,0.0019915822496407998,0.010039175088151664,0.046777028709961865,82387.0,34729.0,1.1317567361882013,25633500.0,0.9681784069176037,11,0,17.0,0.07992927463157204,0.06503080906743122,0.07042518505461552,1,0.004454924801348243,60095.15,0.008606674544230497,0.004454924801348243,0.008606674544230497
2026-01-19,0.004284584756742663,1.3140269395287725,0.003512543489083999,0.10583130505724475,0.11180783777739309,0.11021498744087656,0.1100889397716496,0.03184929689819907,0.03333090884094583,0.011747276046001148,0.03907041595378538,-6128.0,82387.0,1.082222727345233,18924570.0,0.9837869691376795,8,0,20.0,0.07258865946460495,0.06676088910345937,0.07125386690769754,0,-0.0008875326552645756,59891.35,-0.003397052101478087,-0.0008875326552645756,0.003397052101478087
2026-01-20,0.004269475515256418,-0.5194416815240852,1.3140269395287725,0.11594543240487926,0.10583130505724475,0.11180783777739309,0.11058760828786615,0.07122826249594899,0.03184929689819907,0.009748216122527964,0.04241126213040321,48803.0,-6128.0,0.8042204817984501,1275030.0,1.0325835018585192,7,0,21.0,0.08233640505058447,0.07353417027447605,0.07224084716779644,1,0.0038976808931474845,59404.2,-0.008167156408403903,0.0038976808931474845,0.008167156408403903
2026-01-21,0.004494125178185172,-1.2172938734768632,-0.5194416815240852,0.1312307624058267,0.11594543240487926,0.10583130505724475,0.11500606501724406,0.025751099194891908,0.07122826249594899,0.005737579594502107,0.050260000997427806,100313.0,48803.0,0.6693346351452859,187202040.0,0.9657619904052024,6,0,22.0,0.09276533052506533,0.0809707614083989,0.07354855383376573,1,0.005723848829111801,58800.3,-0.010217974007296973,0.005723848829111801,0.010217974007296973
2026-01-22,0.004842903802948688,-1.467842981145614,-1.2172938734768632,0.11567166247771007,0.1312307624058267,0.11594543240487926,0.11609740002461078,0.02344015945782682,0.025751099194891908,0.020633168876983604,0.030750598291703568,49453.0,100313.0,0.7249681823922677,-71328300.0,0.8809502777853128,5,1,23.0,0.10318880005307801,0.0849210641860065,0.0763130442852191,1,0.0019333703423915034,59200.1,0.006776274145340192,0.0019333703423915034,0.006776274145340192
2026-01-23,0.004873823722678212,0.9704223485858995,-1.467842981145614,0.12056812941726483,0.11567166247771007,0.1312307624058267,0.11784945835258513,-0.05152457886615611,0.02344015945782682,0.023928866255948145,0.02522169078325384,115974.0,49453.0,0.5931875099659516,197075640.0,0.9424301806354787,4,1,24.0,0.11623441623222978,0.09534643863401099,0.08342513404406478,1,0.007482587930865018,58473.1,-0.01235641165354323,0.007482587930865018,0.01235641165354323
2026-01-27,0.006572276516602594,-1.5981255906306027,0.9704223485858995,0.1487122786100784,0.12056812941726483,0.11567166247771007,0.12642565306315184,0.024285191734968015,-0.05152457886615611,-0.019367822380378513,0.04324848912035205,-925821.0,115974.0,1.0560332752472614,-417193710.0,0.8406291970595074,28,0,28.0,0.13240066785752003,0.10546378948972636,0.09039378598324417,1,0.005874502522652465,59205.45,0.012446779039255059,0.005874502522652465,0.012446779039255059
2026-01-28,0.007368316101951749,1.4815396004663914,-1.5981255906306027,0.1376785109809248,0.1487122786100784,0.12056812941726483,0.13077226877836096,0.038482866462030946,0.024285191734968015,-0.010933714195042826,0.02995816434096106,109397.0,-925821.0,1.1384353969461736,31232040.0,0.9424012231173455,27,0,1.0,0.13574754594242336,0.10772034663996373,0.09202361627343969,0,-0.0007464749249662143,59598.8,0.006621841176985535,-0.0007464749249662143,0.006621841176985535
2026-01-29,0.00681313396753904,0.7750861532913657,1.4815396004663914,0.13579037320155818,0.1376785109809248,0.1487122786100784,0.13168419093750725,0.05587197580049964,0.038482866462030946,-0.01017500949894723,0.02700944258657885,59368.0,109397.0,1.2533850578155892,-3519870.0,0.880665891276417,26,0,2.0,0.13860798866444488,0.10878093061497933,0.09355593880474053,0,-0.0008067582546068177,59957.85,0.006006375712932222,-0.0008067582546068177,0.006006375712932222
2026-01-30,0.006356153051355788,0.7321941296077122,0.7750861532913657,0.1418186195043129,0.13579037320155818,0.1376785109809248,0.13691358234282783,0.008734426177341548,0.05587197580049964,-0.014420641741366258,0.03336402095445497,18806.0,59368.0,1.0664708702948933,8089350.0,0.9612476219882669,25,0,3.0,0.14237108512371746,0.10845459854985794,0.09266640126291632,0,-0.0005452319702929894,59610.45,-0.005810921081062799,-0.0005452319702929894,0.005810921081062799
